user_id,touchpoint_date,channel,conversion
3035,2022-05-17,paid_social,0
3035,2022-05-19,display,0
3035,2022-05-20,paid_social,0
3036,2022-05-01,affiliate,0
3036,2022-05-02,display,0
3036,2022-05-03,paid_social,0
3036,2022-05-07,organic,0
3036,2022-05-07,display,1
3037,2022-01-19,paid_social,0
3037,2022-01-20,paid_search,0
3037,2022-01-23,paid_social,0
3037,2022-01-24,display,0
3037,2022-01-24,paid_social,0
3038,2023-07-17,paid_search,0
3038,2023-07-19,paid_search,0
3038,2023-07-21,affiliate,0
3039,2022-07-05,display,0
3039,2022-07-08,paid_search,0
3039,2022-07-09,organic,1
3040,2022-12-29,display,0
3041,2022-08-27,display,0
3041,2022-08-30,paid_social,0
3041,2022-08-31,display,0
3041,2022-09-01,paid_search,0
3042,2023-10-02,display,0
3042,2023-10-04,paid_search,0
3042,2023-10-05,display,1
3043,2023-01-31,paid_social,0
3043,2023-02-01,paid_social,0
3043,2023-02-04,paid_search,0
3043,2023-02-04,paid_social,0
3043,2023-02-05,paid_search,1
3044,2023-07-06,paid_search,0
3044,2023-07-07,paid_social,0
3044,2023-07-09,display,0
3044,2023-07-09,paid_social,0
3044,2023-07-09,organic,1
3045,2023-12-03,affiliate,0
3045,2023-12-04,organic,0
3045,2023-12-07,paid_social,1
3046,2023-10-02,paid_social,0
3046,2023-10-03,paid_social,0
3047,2023-03-20,display,0
3047,2023-03-22,organic,0
3048,2022-06-01,paid_search,0
3049,2022-08-22,organic,0
3049,2022-08-25,display,0
3049,2022-08-26,display,0
3049,2022-08-27,paid_social,0
3050,2023-07-19,paid_search,0
3050,2023-07-20,paid_search,0
3050,2023-07-21,affiliate,0
3051,2023-10-13,paid_social,0
3051,2023-10-15,paid_search,0
3051,2023-10-17,paid_social,0
3051,2023-10-17,paid_search,0
3051,2023-10-19,paid_search,0
3052,2023-03-09,paid_social,0
3052,2023-03-09,affiliate,0
3052,2023-03-09,paid_search,0
3052,2023-03-09,display,0
3052,2023-03-10,display,0
3053,2022-08-15,organic,1
3054,2023-04-22,display,0
3055,2023-08-15,paid_social,0
3055,2023-08-19,paid_search,0
3055,2023-08-20,paid_search,0
3055,2023-08-21,paid_search,0
3055,2023-08-21,paid_social,1
3056,2023-07-28,paid_search,0
3056,2023-07-28,paid_social,1
3057,2022-05-30,display,0
3057,2022-05-31,display,0
3057,2022-05-31,paid_search,0
3057,2022-06-03,paid_search,0
3057,2022-06-04,display,0
3058,2023-10-15,paid_social,0
3058,2023-10-16,display,0
3058,2023-10-17,display,0
3058,2023-10-18,affiliate,0
3058,2023-10-21,paid_search,0
3059,2022-02-16,paid_social,0
3059,2022-02-17,paid_search,0
3059,2022-02-18,paid_social,0
3059,2022-02-18,paid_social,0
3059,2022-02-19,display,0
3060,2023-06-18,organic,0
3060,2023-06-20,paid_social,0
3060,2023-06-22,paid_search,0
3061,2023-09-29,paid_search,0
3061,2023-09-30,display,0
3062,2022-09-15,paid_search,0
3062,2022-09-15,paid_search,0
3063,2022-04-09,paid_search,0
3063,2022-04-10,paid_search,0
3063,2022-04-15,display,0
3064,2023-11-23,paid_social,0
3064,2023-11-24,paid_social,0
3064,2023-11-24,display,0
3064,2023-11-25,paid_social,0
3065,2023-02-14,organic,0
3066,2022-05-03,paid_search,0
3066,2022-05-06,paid_search,0
3067,2022-11-07,display,0
3067,2022-11-08,paid_search,0
3067,2022-11-08,affiliate,0
3067,2022-11-08,organic,0
3067,2022-11-11,display,0
3068,2022-08-18,affiliate,0
3068,2022-08-20,paid_search,0
3069,2023-11-30,paid_search,0
3069,2023-12-01,paid_social,0
3069,2023-12-01,affiliate,0
3069,2023-12-02,paid_social,0
3070,2023-01-28,paid_search,0
3071,2023-10-03,paid_social,0
3071,2023-10-06,paid_social,0
3072,2022-10-15,paid_search,0
3072,2022-10-19,affiliate,0
3072,2022-10-19,paid_search,0
3073,2022-03-19,paid_search,0
3074,2023-01-25,paid_search,0
3074,2023-01-26,paid_social,0
3074,2023-01-29,affiliate,0
3074,2023-01-29,paid_social,0
3074,2023-01-31,paid_search,1
3075,2023-11-25,display,0
3075,2023-11-25,paid_search,0
3075,2023-11-28,paid_social,0
3076,2022-01-08,paid_search,0
3076,2022-01-10,affiliate,0
3076,2022-01-10,affiliate,0
3077,2022-11-11,paid_search,0
3078,2022-12-27,display,0
3078,2022-12-28,paid_search,0
3078,2022-12-29,display,0
3079,2023-02-26,paid_search,0
3080,2022-06-25,paid_search,0
3080,2022-06-26,display,0
3080,2022-06-30,paid_search,1
3081,2023-10-25,paid_social,0
3081,2023-10-27,paid_search,0
3081,2023-10-29,paid_social,0
3082,2022-09-20,paid_search,0
3083,2022-04-11,paid_social,0
3083,2022-04-11,paid_social,0
3083,2022-04-16,paid_social,0
3084,2023-02-13,display,0
3084,2023-02-15,paid_search,0
3084,2023-02-15,paid_search,0
3084,2023-02-17,affiliate,0
3084,2023-02-19,paid_social,0
3085,2022-03-13,paid_search,0
3085,2022-03-13,display,0
3086,2023-06-10,paid_search,0
3086,2023-06-11,paid_search,0
3086,2023-06-14,paid_social,0
3087,2023-05-27,paid_social,0
3087,2023-05-30,affiliate,1
3088,2022-04-04,paid_social,0
3088,2022-04-05,paid_social,0
3088,2022-04-06,display,0
3089,2023-08-27,display,0
3090,2023-05-28,display,0
3090,2023-05-28,paid_search,0
3090,2023-05-29,paid_social,0
3090,2023-05-29,paid_social,0
3090,2023-05-30,affiliate,0
3091,2023-01-21,paid_social,0
3092,2022-06-16,paid_social,0
3092,2022-06-17,paid_social,0
3092,2022-06-18,paid_search,0
3092,2022-06-19,affiliate,0
3093,2023-01-11,paid_search,0
3093,2023-01-14,paid_search,0
3093,2023-01-15,paid_social,0
3094,2023-11-07,affiliate,0
3095,2023-06-22,paid_social,0
3095,2023-06-25,paid_social,0
3095,2023-06-25,paid_search,0
3095,2023-06-26,paid_search,0
3095,2023-06-27,paid_search,1
3096,2023-04-22,display,0
3096,2023-04-22,affiliate,0
3096,2023-04-22,affiliate,0
3097,2022-08-02,affiliate,0
3097,2022-08-04,paid_social,0
3097,2022-08-04,affiliate,0
3097,2022-08-07,paid_search,0
3097,2022-08-07,paid_social,0
3098,2022-08-03,paid_search,0
3098,2022-08-04,paid_social,0
3098,2022-08-06,organic,0
3098,2022-08-06,display,0
3099,2022-09-05,paid_social,0
3099,2022-09-06,paid_social,0
3099,2022-09-08,paid_social,0
3099,2022-09-09,paid_search,0
3099,2022-09-09,organic,1
3100,2022-07-03,organic,0
3100,2022-07-04,display,0
3100,2022-07-06,affiliate,0
3100,2022-07-07,paid_search,0
3101,2022-11-28,display,0
3101,2022-11-30,affiliate,0
3102,2022-03-08,paid_social,0
3102,2022-03-10,paid_social,0
3102,2022-03-10,paid_social,0
3103,2022-02-18,paid_social,0
3103,2022-02-18,paid_social,0
3103,2022-02-24,paid_social,1
3104,2022-07-21,paid_social,0
3104,2022-07-22,paid_search,0
3104,2022-07-25,paid_social,0
3105,2023-11-10,paid_search,0
3106,2022-05-30,display,0
3106,2022-05-31,paid_search,0
3106,2022-05-31,affiliate,0
3106,2022-05-31,paid_social,0
3106,2022-06-03,display,1
3107,2023-03-02,display,0
3107,2023-03-07,paid_social,0
3107,2023-03-08,paid_search,0
3108,2023-06-08,paid_search,0
3108,2023-06-08,paid_search,0
3108,2023-06-10,display,1
3109,2023-01-01,paid_search,0
3109,2023-01-04,display,0
3110,2023-03-15,organic,0
3110,2023-03-16,affiliate,0
3110,2023-03-18,display,0
3111,2022-11-30,paid_search,0
3111,2022-11-30,paid_social,0
3111,2022-12-01,affiliate,0
3111,2022-12-03,paid_search,1
3112,2022-02-24,paid_search,0
3112,2022-02-25,paid_search,0
3113,2022-03-14,paid_search,0
3113,2022-03-16,paid_search,0
3113,2022-03-16,paid_social,0
3113,2022-03-16,paid_search,0
3113,2022-03-17,paid_social,1
3114,2023-10-23,display,0
3114,2023-10-26,affiliate,0
3114,2023-10-28,paid_social,1
3115,2023-09-30,paid_search,0
3115,2023-09-30,paid_search,0
3116,2023-10-20,paid_search,0
3117,2022-09-03,display,0
3117,2022-09-04,display,0
3117,2022-09-05,display,0
3118,2022-03-25,paid_social,0
3118,2022-03-26,display,0
3118,2022-03-27,paid_search,0
3118,2022-03-28,paid_search,1
3119,2022-10-21,display,0
3119,2022-10-21,paid_social,0
3119,2022-10-22,organic,0
3119,2022-10-22,paid_search,0
3120,2022-03-10,display,1
3121,2022-11-22,organic,0
3122,2022-04-16,display,0
3122,2022-04-19,paid_social,1
3123,2023-01-04,display,0
3123,2023-01-05,affiliate,0
3123,2023-01-06,affiliate,1
3124,2023-02-27,paid_search,1
3125,2022-06-06,paid_social,0
3125,2022-06-06,affiliate,0
3126,2023-08-21,display,0
3126,2023-08-21,display,0
3126,2023-08-22,paid_search,0
3126,2023-08-23,paid_social,0
3126,2023-08-25,paid_search,1
3127,2022-07-20,paid_search,0
3127,2022-07-20,paid_search,0
3127,2022-07-21,paid_search,0
3127,2022-07-23,paid_social,1
3128,2022-04-20,display,1
3129,2022-11-08,affiliate,0
3130,2022-02-10,paid_social,0
3131,2022-07-20,paid_social,0
3131,2022-07-21,affiliate,0
3131,2022-07-22,organic,1
3132,2022-11-16,display,0
3132,2022-11-19,organic,0
3132,2022-11-19,display,1
3133,2023-09-03,paid_search,0
3133,2023-09-07,display,0
3133,2023-09-08,paid_search,0
3133,2023-09-08,display,0
3134,2022-04-18,paid_social,0
3134,2022-04-20,paid_social,0
3135,2022-05-24,paid_social,0
3135,2022-05-25,affiliate,1
3136,2023-06-26,paid_social,0
3136,2023-06-28,display,0
3136,2023-06-28,organic,0
3136,2023-06-29,display,1
3137,2023-11-02,affiliate,0
3137,2023-11-02,organic,0
3138,2022-03-17,paid_social,0
3138,2022-03-20,display,0
3138,2022-03-23,affiliate,0
3139,2022-08-24,paid_social,0
3140,2023-08-04,affiliate,0
3140,2023-08-05,paid_social,0
3141,2022-12-28,organic,0
3141,2022-12-28,display,0
3141,2022-12-28,paid_social,0
3141,2022-12-30,paid_social,0
3141,2023-01-02,paid_search,0
3142,2022-11-14,paid_search,0
3143,2023-07-27,paid_social,0
3143,2023-07-28,display,0
3143,2023-07-30,affiliate,0
3144,2022-01-20,paid_search,0
3144,2022-01-20,paid_search,1
3145,2023-01-10,affiliate,0
3146,2023-06-18,organic,0
3146,2023-06-19,paid_social,0
3146,2023-06-21,affiliate,0
3147,2022-06-01,paid_search,0
3147,2022-06-03,display,0
3147,2022-06-04,display,0
3147,2022-06-06,organic,0
3147,2022-06-06,paid_search,1
3148,2022-09-23,display,0
3148,2022-09-23,display,0
3148,2022-09-26,paid_social,1
3149,2023-11-21,organic,0
3150,2023-12-07,affiliate,0
3150,2023-12-09,paid_social,0
3151,2022-01-30,paid_search,0
3151,2022-02-02,organic,0
3151,2022-02-02,display,0
3151,2022-02-04,display,0
3152,2022-01-04,paid_social,0
3152,2022-01-04,affiliate,0
3152,2022-01-04,display,0
3153,2022-04-19,paid_social,0
3153,2022-04-23,affiliate,0
3154,2022-08-19,display,0
3155,2022-07-02,affiliate,0
3155,2022-07-04,paid_search,0
3156,2023-03-24,paid_social,0
3156,2023-03-25,paid_social,0
3156,2023-03-28,display,1
3157,2023-02-08,affiliate,0
3158,2023-07-29,paid_social,0
3158,2023-07-29,paid_search,0
3158,2023-07-31,display,0
3159,2022-03-31,paid_social,0
3159,2022-04-01,paid_search,0
3159,2022-04-02,paid_social,0
3159,2022-04-03,paid_social,0
3160,2022-08-15,display,0
3160,2022-08-15,display,0
3160,2022-08-15,paid_social,0
3160,2022-08-16,paid_social,0
3160,2022-08-18,paid_social,0
3161,2023-03-16,organic,0
3161,2023-03-17,affiliate,0
3161,2023-03-18,paid_search,0
3162,2022-12-01,affiliate,0
3163,2023-05-18,organic,0
3163,2023-05-21,affiliate,0
3163,2023-05-22,paid_social,0
3163,2023-05-22,paid_social,0
3163,2023-05-23,display,0
3164,2022-06-17,paid_social,0
3164,2022-06-20,paid_search,0
3164,2022-06-21,paid_search,0
3164,2022-06-23,affiliate,0
3165,2023-09-03,display,0
3165,2023-09-05,paid_search,0
3165,2023-09-06,paid_search,0
3165,2023-09-08,paid_search,1
3166,2023-08-05,paid_social,0
3166,2023-08-05,paid_search,0
3166,2023-08-06,paid_search,0
3167,2023-11-03,paid_social,0
3168,2022-08-15,organic,0
3168,2022-08-17,paid_social,0
3168,2022-08-17,display,0
3168,2022-08-18,paid_social,1
3169,2022-09-30,organic,0
3170,2023-01-11,paid_search,0
3170,2023-01-13,paid_search,0
3170,2023-01-15,paid_social,1
3171,2023-09-24,display,0
3171,2023-09-25,paid_social,0
3171,2023-09-26,affiliate,0
3171,2023-09-27,display,0
3171,2023-09-29,organic,0
3172,2023-09-15,display,0
3173,2022-02-10,paid_social,1
3174,2022-06-30,paid_social,0
3174,2022-07-01,paid_search,0
3174,2022-07-02,paid_search,0
3174,2022-07-03,display,0
3175,2022-08-16,paid_search,0
3175,2022-08-21,paid_social,0
3176,2022-11-29,display,0
3176,2022-11-29,affiliate,0
3176,2022-12-01,paid_search,0
3176,2022-12-02,display,0
3177,2023-02-05,paid_social,1
3178,2022-07-31,paid_social,0
3178,2022-07-31,display,0
3179,2023-09-12,display,0
3179,2023-09-13,paid_search,0
3179,2023-09-17,affiliate,0
3180,2023-07-31,organic,0
3180,2023-07-31,paid_search,0
3180,2023-07-31,paid_search,0
3180,2023-08-04,paid_social,0
3180,2023-08-04,organic,0
3181,2022-12-18,display,0
3181,2022-12-21,paid_search,0
3181,2022-12-22,paid_social,1
3182,2023-05-16,paid_social,0
3182,2023-05-18,paid_search,0
3182,2023-05-18,paid_social,0
3182,2023-05-20,paid_search,0
3182,2023-05-20,affiliate,1
3183,2023-07-20,paid_social,0
3183,2023-07-21,paid_search,0
3183,2023-07-25,display,0
3183,2023-07-25,organic,0
3184,2022-03-27,paid_search,0
3184,2022-03-29,paid_search,0
3184,2022-03-31,paid_search,1
3185,2022-10-15,display,0
3185,2022-10-16,paid_social,0
3185,2022-10-18,paid_search,0
3185,2022-10-20,paid_search,0
3185,2022-10-21,display,0
3186,2023-01-24,paid_search,0
3186,2023-01-25,organic,0
3186,2023-01-26,paid_search,0
3186,2023-01-29,paid_search,0
3187,2022-03-25,paid_search,0
3187,2022-03-30,paid_search,0
3188,2022-02-04,display,0
3188,2022-02-06,display,0
3188,2022-02-06,paid_search,0
3188,2022-02-07,display,0
3188,2022-02-07,affiliate,0
3189,2022-01-24,organic,0
3189,2022-01-25,display,0
3190,2022-06-14,display,0
3190,2022-06-16,paid_search,0
3190,2022-06-16,affiliate,0
3190,2022-06-17,paid_social,0
3190,2022-06-20,paid_social,0
3191,2023-05-07,paid_social,0
3191,2023-05-09,paid_search,0
3191,2023-05-09,affiliate,1
3192,2023-10-23,paid_social,0
3192,2023-10-24,paid_social,0
3193,2022-10-28,paid_social,0
3193,2022-10-29,paid_search,0
3193,2022-10-30,paid_search,0
3193,2022-11-01,display,1
3194,2022-02-01,display,0
3194,2022-02-02,paid_search,0
3194,2022-02-02,paid_social,0
3194,2022-02-04,paid_social,0
3194,2022-02-05,paid_social,0
3195,2023-11-21,paid_social,0
3195,2023-11-22,display,0
3195,2023-11-23,affiliate,0
3196,2023-09-19,paid_search,0
3196,2023-09-21,paid_search,0
3196,2023-09-22,paid_search,0
3197,2023-09-15,paid_search,0
3197,2023-09-15,paid_social,0
3197,2023-09-18,paid_search,0
3197,2023-09-19,paid_search,0
3197,2023-09-20,paid_social,0
3198,2023-07-11,paid_search,0
3198,2023-07-15,display,0
3199,2023-04-26,paid_search,0
3199,2023-04-27,display,0
3199,2023-04-28,affiliate,0
3200,2022-12-22,display,0
3200,2022-12-23,display,0
3200,2022-12-23,paid_social,0
3200,2022-12-24,display,0
3200,2022-12-26,display,0
3201,2023-08-02,paid_social,0
3201,2023-08-03,paid_search,0
3201,2023-08-03,display,0
3201,2023-08-04,paid_social,0
3201,2023-08-06,paid_social,0
3202,2022-07-31,paid_search,0
3202,2022-08-01,organic,0
3203,2023-06-05,display,0
3204,2022-12-11,paid_search,0
3204,2022-12-13,paid_social,0
3204,2022-12-14,paid_search,0
3204,2022-12-17,paid_social,0
3204,2022-12-17,paid_social,0
3205,2023-05-13,paid_search,0
3205,2023-05-14,paid_search,0
3205,2023-05-14,paid_search,0
3205,2023-05-15,paid_social,0
3205,2023-05-18,paid_search,1
3206,2023-07-06,paid_social,0
3206,2023-07-06,paid_social,0
3206,2023-07-10,paid_search,0
3206,2023-07-12,paid_search,0
3206,2023-07-12,paid_search,0
3207,2023-04-29,paid_search,0
3207,2023-05-01,display,1
3208,2022-01-19,paid_search,0
3208,2022-01-20,display,0
3208,2022-01-20,organic,0
3208,2022-01-21,paid_social,0
3208,2022-01-22,paid_search,1
3209,2023-05-11,paid_search,0
3209,2023-05-17,paid_social,0
3209,2023-05-17,display,0
3210,2023-05-17,paid_social,0
3210,2023-05-19,display,0
3211,2022-04-06,display,0
3212,2023-06-20,paid_social,0
3212,2023-06-24,paid_social,0
3212,2023-06-24,paid_search,0
3212,2023-06-25,affiliate,0
3212,2023-06-26,paid_social,0
3213,2022-03-21,paid_search,0
3214,2023-03-13,paid_search,0
3214,2023-03-14,paid_social,0
3214,2023-03-15,display,0
3214,2023-03-16,display,1
3215,2022-03-10,display,0
3215,2022-03-10,paid_social,0
3216,2022-04-08,paid_search,0
3216,2022-04-10,affiliate,0
3216,2022-04-10,paid_social,0
3216,2022-04-10,paid_social,0
3216,2022-04-11,paid_search,0
3217,2023-05-10,affiliate,0
3217,2023-05-12,organic,0
3218,2023-04-18,paid_search,0
3218,2023-04-22,paid_social,0
3218,2023-04-24,affiliate,1
3219,2022-09-18,paid_search,0
3219,2022-09-19,paid_search,0
3219,2022-09-21,paid_search,0
3219,2022-09-21,paid_social,0
3219,2022-09-21,paid_social,0
3220,2023-08-29,display,0
3220,2023-09-01,paid_social,0
3220,2023-09-02,paid_search,1
3221,2023-01-11,paid_search,0
3221,2023-01-11,paid_search,0
3221,2023-01-12,paid_social,0
3221,2023-01-13,organic,0
3221,2023-01-13,paid_social,1
3222,2023-07-04,paid_social,0
3222,2023-07-05,paid_search,0
3222,2023-07-08,paid_social,0
3223,2022-05-02,paid_search,0
3223,2022-05-02,paid_search,0
3223,2022-05-04,paid_search,0
3223,2022-05-04,affiliate,0
3223,2022-05-04,paid_social,1
3224,2023-09-22,display,0
3225,2022-09-15,paid_social,0
3225,2022-09-15,organic,0
3225,2022-09-19,paid_social,0
3226,2023-05-26,paid_search,0
3226,2023-05-27,display,1
3227,2022-01-30,paid_search,0
3227,2022-02-01,affiliate,1
3228,2022-12-11,paid_search,0
3228,2022-12-11,paid_search,0
3228,2022-12-11,display,0
3228,2022-12-15,paid_social,0
3229,2023-08-18,paid_search,0
3229,2023-08-19,paid_social,0
3229,2023-08-21,organic,0
3230,2023-04-07,display,0
3230,2023-04-09,paid_search,0
3230,2023-04-09,display,0
3230,2023-04-10,paid_social,0
3231,2023-03-18,display,0
3231,2023-03-21,paid_search,0
3231,2023-03-21,paid_social,0
3232,2022-12-12,display,0
3233,2022-05-05,display,0
3233,2022-05-07,display,0
3234,2022-03-17,paid_social,0
3234,2022-03-17,affiliate,0
3234,2022-03-19,paid_search,0
3235,2023-10-10,paid_search,0
3235,2023-10-13,organic,0
3235,2023-10-13,display,0
3236,2023-09-28,paid_search,0
3236,2023-09-29,paid_social,0
3236,2023-10-01,display,0
3236,2023-10-02,paid_search,0
3236,2023-10-02,paid_search,1
3237,2022-06-22,paid_search,0
3237,2022-06-24,paid_search,0
3237,2022-06-24,paid_search,0
3237,2022-06-25,paid_social,0
3238,2022-01-18,organic,0
3239,2023-11-23,organic,1
3240,2023-12-08,display,0
3240,2023-12-10,paid_social,0
3240,2023-12-11,paid_social,0
3241,2023-06-14,organic,0
3241,2023-06-17,display,0
3242,2023-05-06,display,0
3242,2023-05-06,paid_social,1
3243,2023-07-27,organic,1
3244,2023-10-12,paid_social,0
3244,2023-10-12,paid_search,0
3244,2023-10-13,organic,0
3244,2023-10-13,paid_social,0
3244,2023-10-17,display,0
3245,2022-02-24,organic,0
3245,2022-02-26,display,0
3245,2022-02-28,paid_social,0
3246,2022-03-31,display,0
3246,2022-03-31,paid_search,0
3246,2022-03-31,paid_social,0
3246,2022-04-04,paid_search,1
3247,2022-08-18,paid_search,0
3247,2022-08-22,display,1
3248,2023-08-18,paid_search,0
3248,2023-08-19,display,0
3248,2023-08-22,display,0
3249,2022-07-12,paid_search,0
3249,2022-07-13,paid_search,0
3250,2023-05-11,paid_search,0
3250,2023-05-12,paid_social,0
3250,2023-05-13,paid_social,0
3250,2023-05-15,display,0
3250,2023-05-15,paid_search,0
3251,2022-08-19,paid_social,0
3251,2022-08-19,display,0
3251,2022-08-21,display,0
3252,2022-08-31,affiliate,0
3252,2022-09-02,display,0
3253,2022-02-06,paid_search,0
3253,2022-02-07,affiliate,0
3253,2022-02-08,affiliate,0
3253,2022-02-09,paid_social,1
3254,2022-02-02,paid_social,0
3254,2022-02-07,paid_social,0
3255,2023-11-25,paid_search,0
3255,2023-12-01,paid_social,0
3256,2022-05-21,paid_social,0
3256,2022-05-23,paid_search,0
3256,2022-05-23,display,0
3257,2023-10-18,paid_social,0
3257,2023-10-19,display,0
3257,2023-10-24,paid_social,0
3258,2022-09-08,affiliate,0
3258,2022-09-09,paid_search,0
3259,2023-01-21,paid_search,0
3259,2023-01-21,display,0
3259,2023-01-23,paid_search,0
3259,2023-01-23,paid_search,0
3259,2023-01-23,organic,1
3260,2022-06-15,display,0
3261,2023-03-21,affiliate,0
3261,2023-03-22,paid_search,0
3261,2023-03-25,affiliate,0
3261,2023-03-26,display,0
3262,2023-05-18,display,0
3262,2023-05-19,paid_search,0
3262,2023-05-20,paid_search,0
3262,2023-05-21,paid_search,0
3262,2023-05-23,organic,1
3263,2023-07-15,display,0
3263,2023-07-16,paid_search,0
3263,2023-07-16,organic,0
3263,2023-07-17,paid_search,0
3264,2023-09-24,organic,0
3264,2023-09-26,paid_search,0
3264,2023-09-26,paid_search,0
3264,2023-09-27,affiliate,1
3265,2022-08-05,paid_search,0
3265,2022-08-08,paid_search,0
3265,2022-08-08,display,1
3266,2023-08-29,paid_search,0
3266,2023-09-02,display,0
3267,2023-10-12,display,0
3267,2023-10-13,paid_search,0
3267,2023-10-14,display,0
3267,2023-10-16,paid_social,0
3267,2023-10-17,paid_search,0
3268,2022-12-10,display,0
3268,2022-12-10,organic,0
3268,2022-12-11,display,0
3268,2022-12-14,display,0
3269,2022-08-06,affiliate,0
3269,2022-08-06,paid_social,0
3269,2022-08-07,paid_social,0
3269,2022-08-10,display,0
3270,2022-08-18,paid_social,0
3270,2022-08-19,paid_search,0
3270,2022-08-24,display,0
3271,2022-06-08,affiliate,0
3271,2022-06-08,affiliate,0
3271,2022-06-10,paid_search,0
3271,2022-06-13,paid_search,0
3271,2022-06-14,affiliate,0
3272,2022-01-15,organic,0
3272,2022-01-15,paid_social,0
3273,2022-09-18,display,0
3273,2022-09-23,paid_search,0
3273,2022-09-24,paid_social,0
3274,2022-11-09,display,0
3274,2022-11-10,display,0
3274,2022-11-15,display,0
3275,2022-12-29,display,0
3275,2022-12-29,paid_social,0
3275,2022-12-30,paid_search,0
3275,2022-12-31,paid_social,1
3276,2022-02-14,paid_search,0
3276,2022-02-20,affiliate,0
3277,2022-07-21,affiliate,0
3277,2022-07-24,paid_search,0
3277,2022-07-26,paid_social,0
3278,2023-11-16,display,0
3278,2023-11-18,paid_social,0
3279,2022-02-23,display,0
3280,2022-03-17,display,0
3280,2022-03-18,paid_social,0
3281,2023-04-15,affiliate,0
3282,2023-03-15,affiliate,0
3282,2023-03-16,affiliate,0
3282,2023-03-19,paid_search,0
3282,2023-03-19,affiliate,0
3283,2022-12-09,display,0
3283,2022-12-10,paid_social,0
3283,2022-12-11,organic,0
3283,2022-12-14,organic,0
3283,2022-12-15,paid_search,0
3284,2023-06-20,affiliate,0
3284,2023-06-23,organic,0
3285,2023-06-26,affiliate,0
3285,2023-07-01,paid_social,1
3286,2023-12-10,affiliate,0
3286,2023-12-15,organic,0
3286,2023-12-16,paid_search,0
3286,2023-12-16,paid_search,0
3286,2023-12-16,affiliate,0
3287,2023-08-03,paid_social,0
3287,2023-08-04,organic,0
3287,2023-08-04,organic,0
3287,2023-08-06,display,0
3288,2022-09-18,paid_search,0
3288,2022-09-22,display,0
3288,2022-09-23,paid_search,0
3288,2022-09-23,display,0
3289,2022-11-19,paid_social,0
3290,2023-09-15,affiliate,0
3290,2023-09-18,display,0
3291,2022-09-22,display,0
3291,2022-09-26,display,0
3292,2022-05-02,organic,0
3292,2022-05-04,paid_social,0
3292,2022-05-06,display,0
3293,2022-12-05,paid_search,0
3293,2022-12-05,display,0
3294,2023-09-29,organic,0
3294,2023-10-01,affiliate,0
3294,2023-10-01,display,0
3294,2023-10-04,paid_search,0
3295,2023-08-01,paid_search,0
3295,2023-08-02,display,0
3295,2023-08-02,display,0
3295,2023-08-04,display,0
3295,2023-08-05,display,0
3296,2022-01-24,paid_search,0
3296,2022-01-25,paid_social,0
3296,2022-01-27,affiliate,0
3296,2022-01-27,paid_search,0
3296,2022-01-27,display,1
3297,2022-03-07,affiliate,0
3297,2022-03-09,affiliate,0
3297,2022-03-11,paid_social,0
3297,2022-03-12,paid_social,0
3297,2022-03-12,affiliate,0
3298,2023-09-01,paid_search,0
3298,2023-09-03,paid_social,0
3298,2023-09-05,paid_social,0
3298,2023-09-05,paid_social,1
3299,2022-09-11,paid_social,0
3299,2022-09-15,organic,0
3300,2022-10-26,paid_search,0
3300,2022-10-27,affiliate,0
3300,2022-10-29,paid_social,0
3301,2023-08-19,affiliate,0
3301,2023-08-19,paid_social,0
3302,2023-01-16,organic,0
3302,2023-01-17,paid_search,0
3302,2023-01-18,paid_social,0
3303,2023-02-25,paid_social,0
3303,2023-02-27,paid_social,1
3304,2023-09-28,paid_search,0
3304,2023-09-28,display,0
3304,2023-09-30,paid_social,0
3304,2023-10-02,affiliate,0
3304,2023-10-02,display,1
3305,2022-11-02,paid_social,0
3305,2022-11-03,display,0
3305,2022-11-04,affiliate,1
3306,2022-02-15,affiliate,0
3307,2023-02-21,display,0
3307,2023-02-23,organic,0
3308,2023-02-28,affiliate,0
3308,2023-03-02,paid_search,0
3308,2023-03-02,paid_social,0
3308,2023-03-04,paid_social,0
3308,2023-03-04,display,1
3309,2023-09-23,display,0
3309,2023-09-24,paid_social,0
3309,2023-09-28,organic,0
3309,2023-09-29,affiliate,0
3309,2023-09-29,paid_search,1
3310,2022-12-17,paid_social,0
3311,2022-05-03,display,0
3311,2022-05-04,paid_social,0
3311,2022-05-06,display,0
3312,2023-03-05,paid_social,0
3312,2023-03-09,organic,0
3313,2022-09-09,display,0
3314,2023-05-21,paid_social,0
3314,2023-05-26,paid_social,0
3314,2023-05-27,paid_search,1
3315,2022-04-14,affiliate,1
3316,2023-01-05,organic,0
3316,2023-01-08,display,0
3316,2023-01-09,paid_social,0
3317,2022-04-22,paid_social,0
3317,2022-04-25,paid_search,0
3317,2022-04-25,paid_social,0
3317,2022-04-25,paid_search,0
3318,2022-12-03,paid_search,0
3318,2022-12-05,paid_search,0
3318,2022-12-06,display,0
3318,2022-12-07,paid_social,0
3319,2022-09-03,paid_search,0
3319,2022-09-04,organic,0
3319,2022-09-04,display,0
3319,2022-09-04,paid_social,0
3320,2023-11-14,paid_search,0
3320,2023-11-15,paid_search,0
3320,2023-11-16,affiliate,0
3320,2023-11-18,paid_search,1
3321,2022-12-01,paid_search,0
3321,2022-12-03,display,0
3321,2022-12-06,paid_social,0
3321,2022-12-06,organic,0
3321,2022-12-07,paid_search,1
3322,2023-03-12,affiliate,0
